is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen,gen_url,BST
True,bidoof,https://pokeapi.co/api/v2/pokemon/399/,399,bidoof,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,250
True,kricketot,https://pokeapi.co/api/v2/pokemon/401/,401,kricketot,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,194
True,shinx,https://pokeapi.co/api/v2/pokemon/403/,403,shinx,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,263
True,budew,https://pokeapi.co/api/v2/pokemon/406/,406,budew,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,280
True,cranidos,https://pokeapi.co/api/v2/pokemon/408/,408,cranidos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,350
True,shieldon,https://pokeapi.co/api/v2/pokemon/410/,410,shieldon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,350
True,burmy,https://pokeapi.co/api/v2/pokemon/412/,412,burmy,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,224
True,combee,https://pokeapi.co/api/v2/pokemon/415/,415,combee,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,244
True,pachirisu,https://pokeapi.co/api/v2/pokemon/417/,417,pachirisu,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,405
True,buizel,https://pokeapi.co/api/v2/pokemon/418/,418,buizel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330
True,cherubi,https://pokeapi.co/api/v2/pokemon/420/,420,cherubi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,275
True,shellos,https://pokeapi.co/api/v2/pokemon/422/,422,shellos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,325
True,drifloon,https://pokeapi.co/api/v2/pokemon/425/,425,drifloon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,348
True,buneary,https://pokeapi.co/api/v2/pokemon/427/,427,buneary,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,350
True,glameow,https://pokeapi.co/api/v2/pokemon/431/,431,glameow,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,310
True,chingling,https://pokeapi.co/api/v2/pokemon/433/,433,chingling,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,285
True,stunky,https://pokeapi.co/api/v2/pokemon/434/,434,stunky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,329
True,bronzor,https://pokeapi.co/api/v2/pokemon/436/,436,bronzor,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,300
True,bonsly,https://pokeapi.co/api/v2/pokemon/438/,438,bonsly,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,290
True,mime-jr,https://pokeapi.co/api/v2/pokemon/439/,439,mime-jr,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,310
True,happiny,https://pokeapi.co/api/v2/pokemon/440/,440,happiny,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,220
True,chatot,https://pokeapi.co/api/v2/pokemon/441/,441,chatot,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,411
True,spiritomb,https://pokeapi.co/api/v2/pokemon/442/,442,spiritomb,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,485
True,gible,https://pokeapi.co/api/v2/pokemon/443/,443,gible,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300
True,munchlax,https://pokeapi.co/api/v2/pokemon/446/,446,munchlax,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,390
True,riolu,https://pokeapi.co/api/v2/pokemon/447/,447,riolu,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,285
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405
True,monferno,https://pokeapi.co/api/v2/pokemon/391/,391,monferno,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485
False,staraptor-mega,https://pokeapi.co/api/v2/pokemon/10308/,398,staraptor,False,False,False,False,True,,,585
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495
True,wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/,413,wormadam,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424
False,wormadam-sandy,https://pokeapi.co/api/v2/pokemon/10004/,413,wormadam,False,False,False,False,False,,,424
False,wormadam-trash,https://pokeapi.co/api/v2/pokemon/10005/,413,wormadam,False,False,False,False,False,,,424
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450
True,gastrodon,https://pokeapi.co/api/v2/pokemon/423/,423,gastrodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,475
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498
True,lopunny,https://pokeapi.co/api/v2/pokemon/428/,428,lopunny,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480
False,lopunny-mega,https://pokeapi.co/api/v2/pokemon/10088/,428,lopunny,False,False,False,True,False,,,580
True,mismagius,https://pokeapi.co/api/v2/pokemon/429/,429,mismagius,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495
True,honchkrow,https://pokeapi.co/api/v2/pokemon/430/,430,honchkrow,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,505
True,purugly,https://pokeapi.co/api/v2/pokemon/432/,432,purugly,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,452
True,skuntank,https://pokeapi.co/api/v2/pokemon/435/,435,skuntank,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,479
True,bronzong,https://pokeapi.co/api/v2/pokemon/437/,437,bronzong,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,500
True,gabite,https://pokeapi.co/api/v2/pokemon/444/,444,gabite,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410
True,garchomp,https://pokeapi.co/api/v2/pokemon/445/,445,garchomp,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,600
False,garchomp-mega,https://pokeapi.co/api/v2/pokemon/10058/,445,garchomp,False,False,False,True,True,,,700
False,garchomp-mega-z,https://pokeapi.co/api/v2/pokemon/10309/,445,garchomp,False,False,False,True,True,,,700
True,lucario,https://pokeapi.co/api/v2/pokemon/448/,448,lucario,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525
False,lucario-mega,https://pokeapi.co/api/v2/pokemon/10059/,448,lucario,False,False,False,True,False,,,625
False,lucario-mega-z,https://pokeapi.co/api/v2/pokemon/10310/,448,lucario,False,False,False,True,False,,,625
True,hippowdon,https://pokeapi.co/api/v2/pokemon/450/,450,hippowdon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,525
True,drapion,https://pokeapi.co/api/v2/pokemon/452/,452,drapion,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,500
True,carnivine,https://pokeapi.co/api/v2/pokemon/455/,455,carnivine,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,454
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440
False,rotom-heat,https://pokeapi.co/api/v2/pokemon/10008/,479,rotom,False,False,False,True,False,,,520
False,rotom-wash,https://pokeapi.co/api/v2/pokemon/10009/,479,rotom,False,False,False,True,False,,,520
False,rotom-frost,https://pokeapi.co/api/v2/pokemon/10010/,479,rotom,False,False,False,True,False,,,520
False,rotom-fan,https://pokeapi.co/api/v2/pokemon/10011/,479,rotom,False,False,False,True,False,,,520
False,rotom-mow,https://pokeapi.co/api/v2/pokemon/10012/,479,rotom,False,False,False,True,False,,,520
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680
False,dialga-origin,https://pokeapi.co/api/v2/pokemon/10245/,483,dialga,False,True,False,False,False,,,680
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680
False,palkia-origin,https://pokeapi.co/api/v2/pokemon/10246/,484,palkia,False,True,False,False,False,,,680
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600
False,heatran-mega,https://pokeapi.co/api/v2/pokemon/10311/,485,heatran,False,True,False,False,False,,,700
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670
True,giratina-altered,https://pokeapi.co/api/v2/pokemon/487/,487,giratina,False,True,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680
False,giratina-origin,https://pokeapi.co/api/v2/pokemon/10007/,487,giratina,False,True,False,True,False,,,680
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600
False,darkrai-mega,https://pokeapi.co/api/v2/pokemon/10312/,491,darkrai,False,False,True,False,False,,,700
True,shaymin-land,https://pokeapi.co/api/v2/pokemon/492/,492,shaymin,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600
False,shaymin-sky,https://pokeapi.co/api/v2/pokemon/10006/,492,shaymin,False,False,True,True,False,,,600
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494
False,abomasnow-mega,https://pokeapi.co/api/v2/pokemon/10060/,460,abomasnow,False,False,False,True,True,,,594
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535
True,electivire,https://pokeapi.co/api/v2/pokemon/466/,466,electivire,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,540
True,magmortar,https://pokeapi.co/api/v2/pokemon/467/,467,magmortar,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,540
True,togekiss,https://pokeapi.co/api/v2/pokemon/468/,468,togekiss,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,545
True,yanmega,https://pokeapi.co/api/v2/pokemon/469/,469,yanmega,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515
True,leafeon,https://pokeapi.co/api/v2/pokemon/470/,470,leafeon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525
True,glaceon,https://pokeapi.co/api/v2/pokemon/471/,471,glaceon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525
True,gliscor,https://pokeapi.co/api/v2/pokemon/472/,472,gliscor,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,510
True,porygon-z,https://pokeapi.co/api/v2/pokemon/474/,474,porygon-z,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535
True,gallade,https://pokeapi.co/api/v2/pokemon/475/,475,gallade,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,518
False,gallade-mega,https://pokeapi.co/api/v2/pokemon/10068/,475,gallade,False,False,False,True,False,,,618
True,probopass,https://pokeapi.co/api/v2/pokemon/476/,476,probopass,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525
